ticker,forecast_model,forecast_model_label,last_close_date,last_close,next_forecast_date,next_predicted_close,next_predicted_change_pct,forecast_end_date,forecast_end_close,forecast_horizon_change_pct,forecast_days,average_recent_rsi,average_forecast_slope,average_forecast_distance_to_last_close,average_forecast_distance_pct_to_last_close,feature_profile,feature_profile_label,holdout_best_model,walk_forward_best_model,walk_forward_best_rmse,walk_forward_baseline_rmse,walk_forward_best_directional_accuracy,beats_baseline_rmse,data_start,data_end
AAPL,random_forest,Random Forest,2026-04-16,263.3999938964844,2026-04-17,263.67155847142146,0.10309968915329648,2026-04-23,264.7762507217015,0.5224969085451114,5,63.781204833224365,0.2761730625700096,0.7996462902361827,0.30358629793683367,technical_extended,Technical Extended,random_forest,random_forest,2.381638345219022,2.3791370117688597,0.5250457038391225,False,1990-01-02,2026-04-16
TSLA,ridge_regression,Ridge Regression,2026-04-16,388.8999938964844,2026-04-17,387.89735133657217,-0.2578150104520449,2026-04-23,383.4258449269602,-1.4075981114520797,5,45.88022123170705,-1.117876602402987,3.4884877887285257,0.8970141022056883,technical_extended,Technical Extended,ridge_regression,ridge_regression,10.507533727999313,10.46981617432135,0.5333333333333333,False,2010-06-29,2026-04-16
DOU.DE,ridge_regression,Ridge Regression,2026-04-16,10.819999694824219,2026-04-17,10.914989290227826,0.8779075608388975,2026-04-23,10.972633041156238,1.4106594328743949,5,67.47049898957057,0.01441093773210289,0.13807252628248748,1.2760862308391276,technical_extended,Technical Extended,ridge_regression,ridge_regression,0.27982560675686463,0.2759081779642825,0.46,False,2024-03-22,2026-04-16
